Zip Code,Returns,AIG,,
92646,1514,502439,,
92647,"26,278","1,536,288",,
92647,9767,124536,,
92647,5951,215125,,
92647,3626,223011,,
92647,2372,205851,,
92647,3827,519762,,
92647,735,248003,,
92648,"22,684","2,292,516",,
92648,6688,82227,,
92648,4520,166665,,
92648,3303,203631,,
92648,2220,191503,,
92648,3671,509188,,
92648,2282,1139302,,
92649,"16,779","1,615,282",,
92649,4625,55860,,
92649,3273,120610,,
92649,2468,153377,,
92649,1835,158691,,
92649,3166,438765,,
92649,1412,687979,,
92651,"12,004","2,964,214",,
92651,3314,37243,,
92651,2017,74264,,
92651,1433,88561,,
92651,1079,93865,,
92651,2137,299669,,
92651,2024,2370612,,
92653,"14,302","1,407,794",,
92653,4749,57481,,
92653,2883,105191,,
92653,1841,114315,,
92653,1333,115743,,
92653,2264,313347,,
92653,1232,701717,,
92655,"3,383","107,962",,
92655,1863,23479,,
92655,868,30404,,
92655,359,21727,,
92655,171,14732,,
92655,122,17620,,
92655,**,**,,
92656,"22,780","1,907,880",,
92656,5554,67295,,
92656,4256,158036,,
92656,3661,227253,,
92656,2960,257457,,
92656,4865,667671,,
92656,1484,530168,,
92657,"4,416","1,980,492",,
92657,957,9493,,
92657,457,16649,,
92657,369,22923,,
92657,333,28902,,
92657,780,113293,,
92657,1520,1789232,,
92660,"16,731","3,635,327",,
92660,4362,46645,,
92660,2538,93722,,
92660,2024,124900,,
92660,1507,130625,,
92660,2937,413700,,
92660,3363,2825735,,
92661,"1,947","321,489",,
92661,585,6843,,
92661,416,15460,,
92661,281,17470,,
92661,166,14375,,
92661,263,36351,,
92661,236,230990,,
92662,"1,524","190,623",,
92662,415,4599,,
92662,300,11056,,
92662,208,12854,,
92662,139,12006,,
92662,268,37777,,
92662,194,112331,,
92663,"11,027","1,396,328",,
92663,3365,40209,,
92663,2348,86580,,
92663,1622,99634,,
92663,973,84081,,
92663,1554,214704,,
92663,1165,871120,,
92672,"17,416","1,299,066",,
92672,6129,79148,,
92672,4007,144833,,
92672,2266,139623,,
92672,1490,129135,,
92672,2429,336333,,
92672,1095,469994,,
92673,"12,277","1,508,265",,
92673,3150,35186,,
92673,1707,62262,,
92673,1246,77452,,
92673,1130,98634,,
92673,3160,450804,,
92673,1884,783927,,
92675,"15,397","1,503,181",,
92675,6043,77772,,
92675,3280,117547,,
92675,1732,106722,,
92675,1188,102670,,
92675,1878,259793,,
92675,1276,838677,,
92676,909,"73,767",,
92676,276,3194,,
92676,185,6902,,
92676,115,7185,,
92676,107,9305,,
92676,154,21238,,
92676,72,25943,,
92677,"29,636","3,163,371",,
92677,8710,100296,,
92677,5284,194383,,
92677,3719,230322,,
92677,2871,249626,,
92677,5787,811901,,
92677,3265,1576843,,
92679,"13,581","2,259,407",,
92679,3442,34287,,
92679,1480,54392,,
92679,1264,78835,,
92679,1197,104601,,
92679,3402,488719,,
92679,2796,1498573,,
92683,"39,298","1,715,190",,
92683,18285,229562,,
92683,9470,338732,,
92683,4871,298335,,
92683,2740,236357,,
92683,3456,457562,,
92683,476,154642,,
92688,"19,594","1,566,798",,
92688,5177,61958,,
92688,3636,133923,,
92688,2745,170661,,
92688,2282,198240,,
92688,4579,628954,,
92688,1175,373062,,
92691,"22,200","1,555,283",,
92691,6947,83213,,
92691,4275,155746,,
92691,3122,194136,,
92691,2525,219789,,
92691,4367,595613,,
92691,964,306786,,
92692,"22,109","1,968,497",,
92692,6496,74568,,
92692,3693,135229,,
92692,2869,178383,,
92692,2279,198325,,
92692,4920,687153,,
92692,1852,694839,,
92694,"8,492","1,128,022",,
92694,1526,17634,,
92694,1099,40930,,
92694,944,59100,,
92694,922,80056,,
92694,2552,361139,,
92694,1449,569163,,
92701,"19,430","544,657",,
92701,11638,165627,,
92701,5599,193430,,
92701,1390,83853,,
92701,450,38384,,
92701,314,39858,,
92701,39,23505,,
92703,"25,149","697,070",,
92703,14649,205993,,
92703,7416,256540,,
92703,2066,124241,,
92703,666,56790,,
92703,322,40138,,
92703,30,13368,,
92704,"37,299","1,251,203",,
92704,19349,273806,,
92704,11092,388569,,
92704,3922,237806,,
92704,1623,138512,,
92704,1161,148499,,
92704,152,64011,,
92705,"20,073","1,978,433",,
92705,7294,92125,,
92705,4241,152478,,
92705,2234,137506,,
92705,1494,129322,,
92705,2893,405835,,
92705,1917,1061167,,
92706,"15,060","665,605",,
92706,7109,97128,,
92706,4093,144626,,
92706,1609,98371,,
92706,900,77650,,
92706,1076,143422,,
92706,273,104408,,
92707,"26,422","884,917",,
92707,13480,192728,,
92707,8287,289819,,
92707,2782,168474,,
92707,1023,87033,,
92707,752,95952,,
92707,98,50911,,
92708,"26,057","1,748,688",,
92708,8940,107788,,
92708,5318,194593,,
92708,3582,222121,,
92708,2675,232973,,
92708,4465,612115,,
92708,1077,379098,,
92780,"24,874","1,216,828",,
92780,10005,133969,,
92780,6914,249523,,
92780,3422,209392,,
92780,1830,158382,,
92780,2233,299553,,
92780,470,166009,,
92782,"10,772","1,220,976",,
92782,2391,28251,,
92782,1833,68886,,
92782,1597,100046,,
92782,1263,109645,,
92782,2428,338528,,
92782,1260,575620,,
92801,"27,124","950,138",,
92801,13668,189650,,
92801,7933,279094,,
92801,2970,180547,,
92801,1389,119421,,
92801,1063,136800,,
92801,101,44626,,
92802,"16,834","642,825",,
92802,8176,114675,,
92802,4874,171684,,
92802,1934,117691,,
92802,925,79577,,
92802,835,106915,,
92802,90,52283,,
92804,"34,429","1,306,972",,
92804,16393,219933,,
92804,9468,337148,,
92804,4287,261796,,
92804,2186,188439,,
92804,1941,249793,,
92804,154,49863,,
92805,"27,820","1,044,765",,
92805,14003,198832,,
92805,8234,289969,,
92805,3077,187054,,
92805,1376,117555,,
92805,1044,131154,,
92805,86,120201,,
92806,"16,780","786,962",,
92806,6926,94214,,
92806,4672,167018,,
92806,2330,142890,,
92806,1311,113163,,
92806,1364,178393,,
92806,177,91284,,
92807,"17,138","1,456,834",,
92807,5002,60498,,
92807,3298,120778,,
92807,2381,147287,,
92807,1946,168750,,
92807,3416,469451,,
92807,1095,490070,,
92808,"8,863","854,007",,
92808,2143,23932,,
92808,1362,50632,,
92808,1218,76329,,
92808,1095,95225,,
92808,2205,307418,,
92808,840,300471,,
92821,"16,964","1,119,334",,
92821,5476,66595,,
92821,3582,132212,,
92821,2421,149935,,
92821,1860,161264,,
92821,2994,409043,,
92821,631,200285,,
92823,"1,542","135,273",,
92823,435,5225,,
92823,227,8269,,
92823,180,11176,,
92823,158,13658,,
92823,405,56267,,
92823,137,40678,,
92831,"14,360","863,087",,
92831,5714,73451,,
92831,3547,128665,,
92831,1849,113560,,
92831,1082,93566,,
92831,1618,219192,,
92831,550,234653,,
92832,"10,075","436,483",,
92832,4324,58805,,
92832,2911,104007,,
92832,1311,80502,,
92832,725,62196,,
92832,693,92224,,
92832,111,38749,,
92833,"21,331","1,204,267",,
92833,8134,105090,,
92833,5243,188247,,
92833,2947,180977,,
92833,1912,165066,,
92833,2508,336759,,
92833,587,228128,,
92835,"11,158","1,039,978",,
92835,3208,37959,,
92835,2136,78715,,
92835,1466,91066,,
92835,1061,92235,,
92835,2260,317128,,
92835,1027,422875,,
92840,"22,697","887,660",,
92840,10454,137937,,
92840,6153,220536,,
92840,2993,183576,,
92840,1571,135287,,
92840,1414,179994,,
92840,112,30330,,
92841,"13,731","559,364",,
92841,6471,82767,,
92841,3647,130324,,
92841,1684,103447,,
92841,906,78630,,
92841,893,116534,,
92841,130,47662,,
92843,"18,081","598,914",,
92843,9464,125276,,
92843,5049,178550,,
92843,2040,123800,,
92843,853,72728,,
92843,625,79375,,
92843,50,19185,,
92844,"9,739","335,052",,
92844,5069,64539,,
92844,2594,92975,,
92844,1133,68883,,
92844,481,41464,,
92844,420,53554,,
92844,42,13637,,
92845,"7,836","516,976",,
92845,2281,27619,,
92845,1522,55590,,
92845,1185,73961,,
92845,1041,90386,,
92845,1623,217681,,
92845,184,51739,,
92860,"10,569","665,717",,
92860,3896,48841,,
92860,2218,80777,,
92860,1425,88087,,
92860,1117,97416,,
92860,1617,219356,,
92860,296,131240,,
92861,"2,771","495,737",,
92861,749,7912,,
92861,372,13525,,
92861,252,15775,,
92861,220,19091,,
92861,557,81295,,
92861,621,358139,,
92865,"9,107","526,603",,
92865,3172,40194,,
92865,2106,76400,,
92865,1292,80106,,
92865,906,78331,,
92865,1433,191448,,
92865,198,60124,,
92866,"7,217","345,821",,
92866,2958,38408,,
92866,1940,69904,,
92866,968,59170,,
92866,572,49394,,
92866,660,88111,,
92866,119,40834,,
92867,"19,682","1,447,562",,
92867,7816,100121,,
92867,3940,140804,,
92867,2248,138473,,
92867,1638,141725,,
92867,2883,396762,,
92867,1157,529677,,
92868,"10,226","457,330",,
92868,4052,54067,,
92868,3014,109748,,
92868,1550,94950,,
92868,831,71550,,
92868,702,90329,,
92868,77,36686,,
92869,"17,418","1,349,756",,
92869,6318,78681,,
92869,3450,125127,,
92869,2220,136849,,
92869,1551,135112,,
92869,2906,401456,,
92869,973,472531,,
92870,"23,213","1,412,972",,
92870,8557,111109,,
92870,4897,176744,,
92870,3056,188775,,
92870,2152,186797,,
92870,3813,520599,,
92870,738,228948,,
92879,"19,393","888,700",,
92879,8118,111007,,
92879,4824,173174,,
92879,2939,180997,,
92879,1682,144991,,
92879,1627,211820,,
92879,203,66711,,
92880,"23,281","1,497,996",,
92880,7045,88626,,
92880,4572,166738,,
92880,3376,210043,,
92880,3048,264658,,
92880,4747,630387,,
92880,493,137544,,
92881,"11,741","842,132",,
92881,3802,46787,,
92881,2105,76713,,
92881,1605,99963,,
92881,1406,122261,,
92881,2318,314954,,
92881,505,181454,,
92882,"27,227","1,457,575",,
92882,10541,139907,,
92882,6403,230397,,
92882,3735,230484,,
92882,2508,217414,,
92882,3485,464796,,
92882,555,174577,,
92883,"11,696","846,997",,
92883,3149,39323,,
92883,2146,79557,,
92883,1878,116752,,
92883,1578,137521,,
92883,2494,335403,,
92883,451,138441,,
92886,"21,227","2,171,256",,
92886,6059,68304,,
92886,3392,123788,,
92886,2577,160230,,
92886,2259,196694,,
92886,4706,656812,,
92886,2234,965428,,
92887,"9,481","1,038,422",,
92887,2737,30241,,
92887,1349,49376,,
92887,1030,63995,,
92887,870,75655,,
92887,2232,318677,,
92887,1263,500478,,
93001,"15,103","831,190",,
93001,6340,80202,,
93001,3861,137700,,
93001,1964,120610,,
93001,1094,94539,,
93001,1340,180881,,
93001,504,217258,,
93003,"23,090","1,451,349",,
93003,7595,94018,,
93003,5218,190611,,
93003,3694,228148,,
93003,2495,215540,,
93003,3339,448891,,
93003,749,274141,,
93004,"12,874","793,535",,
93004,4116,50278,,
93004,2738,99840,,
93004,1939,119794,,
93004,1515,131687,,
93004,2256,301146,,
93004,310,90790,,
93010,"19,811","1,491,327",,
93010,6361,77841,,
93010,4070,148368,,
93010,2834,176410,,
93010,2136,185859,,
93010,3429,464043,,
93010,981,438806,,
93012,"15,554","1,397,791",,
93012,4316,49614,,
93012,2660,97728,,
93012,2289,142199,,
93012,1718,149765,,
93012,3400,468133,,
93012,1171,490352,,
93013,"7,471","493,691",,
93013,2843,38705,,
93013,1881,67329,,
93013,1000,61372,,
93013,637,55261,,
93013,851,113996,,
93013,259,157028,,
93015,"7,131","310,198",,
93015,3151,45170,,
93015,1912,67363,,
93015,870,53497,,
93015,574,49748,,
93015,563,73069,,
93015,61,21351,,
93021,"16,468","1,251,712",,
93021,5575,70184,,
93021,3167,113790,,
93021,1981,122295,,
93021,1514,131501,,
93021,3200,448141,,
93021,1031,365801,,
93022,"2,909","172,698",,
93022,1049,12414,,
93022,634,23094,,
93022,454,27896,,
93022,285,24644,,
93022,409,54425,,
93022,78,30225,,
93023,"8,881","632,536",,
93023,3371,40203,,
93023,1921,69268,,
93023,1176,72974,,
93023,773,67287,,
93023,1196,162246,,
93023,444,220558,,
93030,"26,765","1,117,966",,
93030,13239,190957,,
93030,7609,260280,,
93030,2626,160490,,
93030,1561,134360,,
93030,1580,206098,,
93030,150,165781,,
93033,"41,780","1,278,755",,
93033,20227,304604,,
93033,15928,527240,,
93033,3402,206177,,
93033,1330,113896,,
93033,843,105588,,
93033,50,21250,,
93035,"12,760","823,061",,
93035,4291,56199,,
93035,3128,113675,,
93035,1929,118969,,
93035,1322,114601,,
93035,1706,227953,,
93035,384,191664,,
93036,"17,287","795,140",,
93036,7311,100657,,
93036,4780,169878,,
93036,2171,133561,,
93036,1270,109773,,
93036,1527,203548,,
93036,228,77723,,
93041,"9,280","380,127",,
93041,3865,53383,,
93041,2826,100759,,
93041,1305,80321,,
93041,705,60778,,
93041,544,69096,,
93041,35,15790,,
93060,"14,251","593,163",,
93060,6688,95279,,
93060,4255,147572,,
93060,1559,95335,,
93060,792,68226,,
93060,792,102217,,
93060,165,84534,,
93063,"25,084","1,662,047",,
93063,7910,96912,,
93063,5208,189907,,
93063,3652,226375,,
93063,2800,243074,,
93063,4653,629379,,
93063,861,276400,,
93065,"32,737","2,328,459",,
93065,10762,133232,,
93065,6535,237109,,
93065,4414,273419,,
93065,3466,301108,,
93065,5857,802385,,
93065,1703,581206,,
93066,"1,632","161,440",,
93066,577,7289,,
93066,345,12412,,
93066,180,11106,,
93066,140,12304,,
93066,238,33366,,
93066,152,84963,,
93101,"14,129","787,154",,
93101,6034,80786,,
93101,4117,147505,,
93101,1755,106384,,
93101,888,76588,,
93101,979,133050,,
93101,356,242841,,
93103,"8,400","523,312",,
93103,3435,45192,,
93103,2208,78905,,
93103,1004,61106,,
93103,545,47072,,
93103,797,110395,,
93103,411,180642,,
93105,"12,068","1,065,903",,
93105,3530,42974,,
93105,2531,92574,,
93105,1812,111712,,
93105,1216,105223,,
93105,2032,281162,,
93105,947,432258,,
93108,"4,760","1,226,382",,
93108,1312,13838,,
93108,636,23365,,
93108,495,30467,,
93108,375,32787,,
93108,825,117013,,
93108,1117,1008912,,
93109,"4,986","495,171",,
93109,1571,18704,,
93109,975,35941,,
93109,732,45193,,
93109,471,40706,,
93109,791,110164,,
93109,446,244463,,
93110,"7,343","745,360",,
93110,2337,27967,,
93110,1687,61732,,
93110,1093,67520,,
93110,647,56274,,
93110,981,136293,,
93110,598,395574,,
93111,"8,697","740,734",,
93111,2571,31266,,
93111,1804,65983,,
93111,1251,77468,,
93111,913,79333,,
93111,1579,218794,,
93111,579,267890,,
93117,"15,751","953,589",,
93117,5950,73681,,
93117,3728,134697,,
93117,2065,126852,,
93117,1390,120396,,
93117,2023,275352,,
93117,595,222611,,
93202,"1,526","49,399",,
93202,737,10353,,
93202,534,19069,,
93202,169,10326,,
93202,45,3804,,
93202,41,5847,,
93202,**,**,,
93203,"9,733","229,087",,
93203,6449,92462,,
93203,2629,88232,,
93203,480,28241,,
93203,114,9742,,
93203,61,10410,,
93203,**,**,,
93204,"4,075","100,383",,
93204,2714,39488,,
93204,1001,34249,,
93204,255,15510,,
93204,66,5725,,
93204,39,5411,,
93204,**,**,,
93205,676,"21,558",,
93205,381,4653,,
93205,166,5930,,
93205,64,3970,,
93205,39,3386,,
93205,26,3619,,
93205,**,**,,
93206,920,"33,458",,
93206,443,6229,,
93206,311,10577,,
93206,90,5412,,
93206,33,2883,,
93206,43,8357,,
93206,**,**,,
93207,104,"4,481",,
93207,42,527,,
93207,62,3954,,
93207,**,**,,
93207,**,**,,
93207,**,**,,
93207,**,**,,
93210,"4,913","212,693",,
93210,2165,27634,,
93210,1283,45311,,
93210,640,39561,,
93210,398,34527,,
93210,385,48831,,
93210,42,16829,,
93212,"4,845","170,667",,
93212,2307,31236,,
93212,1636,57017,,
93212,516,30958,,
93212,199,17092,,
93212,156,19685,,
93212,31,14679,,
93215,"17,486","524,038",,
93215,10567,153506,,
93215,4535,155182,,
93215,1372,82948,,
93215,561,48081,,
93215,396,49918,,
93215,55,34403,,
93219,"3,915","86,254",,
93219,2732,38549,,
93219,972,33102,,
93219,163,9797,,
93219,48,4806,,
93219,**,**,,
93219,**,**,,
93221,"5,485","297,091",,
93221,2350,30427,,
93221,1323,47479,,
93221,740,44874,,
93221,419,36558,,
93221,536,70120,,
93221,117,67633,,
93223,"3,452","90,837",,
93223,2075,29430,,
93223,1013,34525,,
93223,243,14498,,
93223,86,7296,,
93223,35,5088,,
93223,**,**,,
93224,183,"8,554",,
93224,74,827,,
93224,37,1344,,
93224,47,3389,,
93224,**,**,,
93224,25,2994,,
93224,**,**,,
93225,"2,096","97,104",,
93225,845,10576,,
93225,487,17860,,
93225,352,21589,,
93225,193,16639,,
93225,219,30440,,
93225,**,**,,
93226,107,"5,924",,
93226,29,349,,
93226,78,5575,,
93226,**,**,,
93226,**,**,,
93226,**,**,,
93226,0,0,,
93230,"23,758","1,128,525",,
93230,9733,130229,,
93230,6539,233022,,
93230,3222,199251,,
93230,1936,167016,,
93230,2015,262996,,
93230,313,136011,,
93235,"1,641","42,989",,
93235,1006,14281,,
93235,484,16741,,
93235,99,5979,,
93235,52,5988,,
93235,**,**,,
93235,**,**,,
93238,745,"34,842",,
93238,323,3986,,
93238,159,5589,,
93238,119,7408,,
93238,68,5813,,
93238,76,12046,,
93238,**,**,,
93239,653,"15,425",,
93239,430,6376,,
93239,175,5854,,
93239,48,3195,,
93239,**,**,,
93239,**,**,,
93239,0,0,,
93240,"2,176","84,789",,
93240,1087,12798,,
93240,497,17772,,
93240,266,16320,,
93240,162,14038,,
93240,164,23861,,
93240,**,**,,
93241,"6,618","154,740",,
93241,4430,64947,,
93241,1774,59593,,
93241,304,18104,,
93241,69,5781,,
93241,41,6315,,
93241,**,**,,
93242,"1,365","49,407",,
93242,649,9412,,
93242,466,15957,,
93242,143,8868,,
93242,46,3906,,
93242,61,11264,,
93242,**,**,,
93243,581,"25,292",,
93243,267,3371,,
93243,131,4932,,
93243,82,4978,,
93243,48,4079,,
93243,53,7932,,
93243,**,**,,
93244,224,"12,630",,
93244,90,1122,,
93244,47,1690,,
93244,32,2044,,
93244,22,1922,,
93244,33,5852,,
93244,**,**,,
93245,"13,838","670,904",,
93245,4875,69801,,
93245,4093,146208,,
93245,2179,134610,,
93245,1361,117287,,
93245,1201,154788,,
93245,129,48210,,
93247,"6,113","181,614",,
93247,3732,51747,,
93247,1533,53077,,
93247,468,28313,,
93247,180,15555,,
93247,175,23123,,
93247,25,9799,,
93249,"1,324","32,279",,
93249,836,13598,,
93249,407,13247,,
93249,81,5434,,
93249,**,**,,
93249,**,**,,
93249,**,**,,
93250,"4,722","128,978",,
93250,2818,39871,,
93250,1392,47477,,
93250,330,19894,,
93250,109,9171,,
93250,73,12565,,
93250,**,**,,
93252,527,"23,505",,
93252,216,2666,,
93252,133,4802,,
93252,89,5520,,
93252,41,3501,,
93252,48,7016,,
93252,**,**,,
93254,304,"12,147",,
93254,128,1701,,
93254,94,3402,,
93254,82,7044,,
93254,**,**,,
93254,**,**,,
93254,**,**,,
93255,188,"7,844",,
93255,95,1309,,
93255,39,1495,,
93255,54,5040,,
93255,**,**,,
93255,**,**,,
93255,**,**,,
93256,"1,848","49,989",,
93256,1027,14295,,
93256,669,22790,,
93256,97,5892,,
93256,27,2344,,
93256,28,4668,,
93256,**,**,,
93257,"25,213","917,804",,
93257,13287,182531,,
93257,6516,228374,,
93257,2654,161823,,
93257,1369,118036,,
93257,1222,157512,,
93257,165,69528,,
93263,"7,306","260,283",,
93263,3567,48751,,
93263,2270,79221,,
93263,752,45735,,
93263,397,34255,,
93263,273,35379,,
93263,47,16942,,
93265,"1,588","101,368",,
93265,505,6348,,
93265,343,12532,,
93265,257,15885,,
93265,182,15836,,
93265,249,32807,,
93265,52,17960,,
93266,624,"20,746",,
93266,306,4469,,
93266,213,7452,,
93266,76,4978,,
93266,**,**,,
93266,29,3847,,
93266,**,**,,
93267,"2,236","69,253",,
93267,1295,17626,,
93267,613,21451,,
93267,159,9640,,
93267,85,7368,,
93267,84,13168,,
93267,**,**,,
93268,"5,732","304,642",,
93268,2510,32292,,
